Mstar,class_star,qir,log(S8/S45),log(S58/S36),log(S45/S36)
0.9134615099629815,0.09350019386980944,0.6033594729025262,0.5295809692149408,0.529076188902825,0.46631621564199155
0.9209837610662747,0.00028197415317435774,0.6005340632516271,0.5148139725162858,0.5482227064041655,0.2639356269642815
0.910551009339091,0.05134515860341684,0.614365428316568,0.547253968963319,0.40176299939775273,0.1231322608129557
0.9258681857385469,0.8552957352365347,0.6292479050922601,0.8968600046688207,0.8944002229724847,0.737161955746231
0.8874151968440926,0.000739955727441489,0.6181061929274232,0.6104252368781998,0.5667247823506167,0.15889592078857379
0.9000293421142327,0.015453028912615284,0.59519839885492,0.47154434894173214,0.6387764315237571,0.5622227924309966
0.9216061695499986,0.5320113622903949,0.5900099598858033,0.6306296248501504,0.7484760349585097,0.6542986275510863
0.9141906170439154,0.01806697560380156,0.6247619828079978,0.5765036989121535,0.7213329232402463,0.5997267343987144
0.9439180317665435,0.0287030970161157,0.7227185194938643,0.4536949414640341,0.4507800009377919,0.06191602238315841
0.8918194778289206,0.012765921904027954,0.6258910876781452,0.602920269415216,0.5182650933247446,0.6889026231955498
0.9202724370848757,0.000642945347834037,0.6258988613759693,0.524590534678768,0.6386342486278606,0.487285895002217
0.9485297822459462,0.02864694370509811,0.47417159969987266,0.42907428276305537,0.4221098235316866,0.10620550093526987
0.9270122318086301,0.028708531207504495,0.4846085188790664,0.4778188988164608,0.43716889144117477,0.23078164716147115
0.8752634121618618,0.028755426266526357,0.6435260342809372,0.8654212909143953,0.5533806825844603,0.4745011149205311
0.9172196716647056,0.028646138639707174,0.6247029416742371,0.5772626827958844,0.46832090443622365,0.2212270337150901
0.9163838659865619,0.00048625949612366044,0.6494247337205247,0.590318438026198,0.46066725914358453,0.3609265878500565
0.90493154988604,0.0047917492068344815,0.6018044229317878,0.4573809726670589,0.5583826529966696,0.5797388762313507
0.8633202825141746,0.018334357946765252,0.5902681810806765,0.5194414396024358,0.4671306213690293,0.47400037924836097
0.9159333607983425,0.0002612437193578275,0.6633370168314238,0.5492294271994768,0.4429693387243785,0.2099542925696291
0.937178237042789,0.024143709807739316,0.587735935372198,0.44282388254342403,0.4220862670753136,0.2151992108459381
0.8420185003512162,0.0008406895344820073,0.629631104446522,0.6227778045490291,0.4378519696100788,0.19133030425726139
0.9324894264654016,0.07599213491366327,0.6175763278509746,0.5071191861373,0.6707612174905518,0.4841805898992009
0.8936155708819528,9.489708295625245e-05,0.6263609727737337,0.6678252580363606,0.6962570440759331,0.632443235161148
0.9088201209843538,0.0011557720018584934,0.6385543059699456,0.6210763146706832,0.5319370888858772,0.1226315871509511
0.9168402988746261,0.0006112458980660417,0.6345754427825452,0.5189058529637329,0.352951732901412,0.1372621099357982
0.8925900788087694,0.000636303558358838,0.6401190856486314,0.4781869013808376,0.4592932948628454,0.4252122289564943
0.929584853541356,0.026055740111205695,0.511431734291309,0.42711816309235373,0.37646265004855906,0.09310209902405547
0.9028035056416883,0.0010020045121902498,0.6191763908246931,0.5539288204066479,0.49017475302168223,0.11235652290788972
0.9355836857844866,0.7514937233579961,0.600613555732425,0.5736697423717785,0.7359848190567078,0.61546708681934
0.9019084229650948,0.028707122343070365,0.6865080379382322,0.6469642483821383,0.49599238499230347,0.31152754572154334
0.8869587639560284,0.028708732473852232,0.6214379806945627,0.9001623800993521,0.5558447486958364,0.33420898577129715
0.9024359882512989,0.022663194553813135,0.6548445798363254,0.5505261857317859,0.5483408825433475,0.49877822276993994
0.8727364337179422,0.0266809740204392,0.6531716413127628,0.8729976980451531,0.5000739893161995,0.1860118203521952
0.8923055492162099,0.009322858493354336,0.5846753614052614,0.5245198566118924,0.5834484997814735,0.6345608261484518
0.9003790764050872,0.027459270987123884,0.25662553669404276,0.3640305740894049,0.34931504828948234,0.13183065521261345
0.9219262653416281,0.024309050112402225,0.6357579548744285,0.6363517413011683,0.4925132609931677,0.22967398794802407
0.825945542221524,0.0001975429203002371,0.5666073776736309,0.5314342852539955,0.6638919339753728,0.5535904652857215
0.9265676543202559,0.02500281521303892,0.6230997677517114,0.5294631958571803,0.4754542867261198,0.11109900618890406
0.9079902430060551,0.0010519185664281088,0.6640959883765556,0.4435241214703014,0.4568687714651102,0.18637775670385218
0.8626866114007451,0.02863547152327731,0.5972704703624259,0.7945793968652861,0.40244297043042043,0.44148811480596256
0.894143136168157,0.08509722321877017,0.6279153668385661,0.4631311511804019,0.5183131228074307,0.5247395847804677
0.8994424998295786,6.88330909247897e-05,0.6221502456832743,0.4984291570723455,0.5290313253797089,0.1954272548771584
0.9109659483282404,0.02870782677528743,0.6258330895998652,0.5877442940734068,0.44441692995920345,0.281530453952756
0.9179191402464144,0.12259948369143815,0.6031500196178929,0.41525572222139906,0.4584476269495906,0.24396002630755867
0.8984703570550002,0.00019794545299570365,0.6053295181075415,0.6543928564663039,0.5497102139917779,0.539301858001596
0.9063067762500778,0.0001681580335311748,0.573332479779418,0.5150142307917689,0.48792576011488475,0.4850084552529755
0.8635473134182378,0.02870812867480903,0.7085779689905823,0.6650066014529821,0.48563196374049217,0.1508108481108017
0.9014757008764104,0.005796470814719131,0.5393743248575571,0.5364067795153856,0.605916460340738,0.5449957120487771
0.8962593250128187,0.0366650930992713,0.6069803846680698,0.7312737719721392,0.46419616402866026,0.35307998940289537
0.8954709409334348,0.0001408864434133122,0.5008622511183702,0.5143382457805751,0.5101611711349961,0.2175618613525631
0.915044205821594,0.012999189601050851,0.6506579470861857,0.5144173035667833,0.6506033135907345,0.5655140731366518
0.9221337348362028,0.008489515180564594,0.5275803410810216,0.6423903531166824,0.6544519056064914,0.47251152922213313
0.8910666599486069,0.028593104957079448,0.6625130183925434,0.7337016066830766,0.4430371680225835,0.3694421950146133
0.885221947901446,0.02870843057433063,0.6568390708461613,0.6934650382657123,0.47694398485273226,0.32700601077050007
0.8924833802115596,0.028701084352638368,0.6344410765829877,0.7219205799304864,0.4732830784834032,0.35611990787620534
0.8594222270961088,0.029528691574517707,0.6665283561042612,0.16482115523711793,0.503075087082339,0.24761940034740937
0.8540238708472758,0.0010882471421939702,0.6516008571527172,0.7893600992934526,0.5232984888086132,0.40366755256350284
0.8965201438059982,0.7837036852170168,0.6320689481512141,0.6201840013320024,0.7237383051689744,0.5875224934553651
0.8012027302985486,0.00040635675607353903,0.5595279696912085,0.674665487803875,0.6169973616883009,0.46903778174794686
0.9360401186725509,0.0033476631618480314,0.6145918787383625,0.3836201565909054,0.4784225022954173,0.14555484780345807
0.9014401346773404,0.028706417910853297,0.6431337642079498,0.6893791364637684,0.47167370802668723,0.3204367663690905
0.8989267899430644,0.007023692370022947,0.39210256883991346,0.32110271438139304,0.6075899375993064,0.5221283668402543
0.8861763075764896,0.9102474861581584,0.6311455283276874,0.6275553020856091,0.5756224801589863,0.32480913089710534
0.8820328453848411,0.028591192926775984,0.6218023420977064,0.6280134998602774,0.5130577085830296,0.15658708913034322
0.9420567340152164,1.2579146733331461e-05,0.4768700534846181,0.6545685421393763,0.7343814193419868,0.5926703637514662
0.9078657613093104,0.00030813877837968716,0.590286689885611,0.5177883487484595,0.43646059744708804,0.20713801378608715
0.918179959039594,0.0033509840565856307,0.615165284513002,0.3191023330788595,0.3519578622635759,0.33758017160750936
0.86627227703698,0.00024121771775836387,0.5466744735906724,0.5745435589226849,0.4848081695116393,0.13749481548759518
0.9365499008592201,5.494571293119177e-05,0.5643816597185658,0.46256350257573264,0.49067822299278224,0.38005200187330046
0.9503792245975833,0.00023668922493436453,0.645590024816,0.6143682173004962,0.5196623464769551,0.4194239248912672
0.8989682838419794,0.028675926059171703,0.6507157029503334,0.634842442148193,0.46024436253640094,0.3226320503646916
0.8856309591907503,0.5029167015947641,0.592168863471849,0.8323567541756802,0.8262081832910927,0.6280680190254431
0.9160874809943124,0.0016872157930482804,0.635109207600342,0.56922333150022,0.48522781860681985,0.2500483772875354
0.9068461969359719,0.03864686219222727,0.6151447829852009,0.6635379812588581,0.43893726358458274,0.23625586025354509
0.820646771330087,0.001652396714890419,0.6259051544910033,0.8054343099746976,0.43352877959393454,0.374735634882976
0.9115824291121195,0.0007892659826361483,0.6246859675681717,0.49909979861041326,0.4467794240934001,0.16280999030139792
0.9148248809273294,0.0020009900291645,0.6183524394175108,0.507736322035222,0.5046465251588992,0.0726745395563822
0.9253821143512576,0.028706116011331696,0.402688800228828,0.3329997025590048,0.3528920366860224,0.04688485265090209
0.9211141704628645,0.09728591323749901,0.6471692714061307,0.7833599622993495,0.8092417997816677,0.6924889907041676
0.9200412567909211,0.028635169623755705,0.5630201170782458,0.5230378714040849,0.4420876243109665,0.15803719861306936
0.9119618019021989,0.02032196376380549,0.6336454872303862,0.8449501930848824,0.849624214454052,0.6663777263768006
0.9092469153731931,0.8026889385323517,0.4935303656106679,0.48134093538618206,0.6680770928367391,0.4988537736387673
0.9077590627121005,0.8353567813324657,0.6107862597126539,0.5608698909163073,0.5262605493169221,0.5403881017139911
0.9238112738923351,0.028696958392509835,0.5802587669768009,0.4521448856571261,0.47797611310677324,0.09651497088971084
0.9069351124336468,0.9854199638706779,0.6747754600379312,0.8369565842168539,1.0,0.9680780949789487
0.9303435991215149,0.028646339906054905,0.25672389237933957,0.4481739159141538,0.3972867927507305,0.15141422117174919
0.9381622352170575,0.02785526252628916,0.44120098649218575,0.355167531077601,0.3428259283576344,0.11848314456000128
0.9332600274452503,0.02844396659340907,0.4328812310461788,0.4270067530360372,0.4327357529624266,0.181772618115385
0.8917779839300056,0.0004601955040921977,0.6086325621469773,0.49808028081087746,0.5028897559962818,0.10206077300866351
0.8952160498401003,0.000927133430833461,0.65167407652222,0.5243987978905776,0.4985826332512445,0.1011620583176493
0.918209597538819,0.028816510603063415,0.4052757474444545,0.44900994611005673,0.40292286663542154,0.0383928891450695
0.9250205246607133,0.02870903437337383,0.3946520415806798,0.39639901243143305,0.37143949256563136,0.1325968455371728
0.90171280887021,0.0001371630159802461,0.6301385397438175,0.5466906914323986,0.6255853780593238,0.49953472872702903
0.9070358833310116,0.00024443797932209674,0.6251578293920046,0.5561864356672958,0.537718599482169,0.1242998365133976
0.9305214301168646,0.026297561628007258,0.5693208827772465,0.6748835408107343,0.6221532661170002,0.4628026420273768
0.9104383830420363,0.00017228399365970754,0.5935447282202975,0.5056597176933663,0.5241052509941853,0.3317358721499806
0.9120329343003388,0.028708229307982898,0.6242106088818538,0.6091170618455927,0.5059642205951419,0.18166918484722464
0.9094128909688529,0.8916803636802396,0.5422176650981122,0.5945092474434773,0.7100270084811582,0.5875861555224509
0.9351924575947171,0.02853000795706506,0.45883486051841377,0.3850545202642795,0.3659737906785802,0.13497463524443265
0.8963660236100285,0.00027422539878662553,0.6022286850491207,0.5125565705355254,0.4836925290422632,0.15964693934208762
0.8969647212943724,0.00022773287246023255,0.6137011317593721,0.4402447601381614,0.45843250444774253,0.1283768297598783
0.8957258320267695,0.031012225823659888,0.5667321925851678,0.5534350071955697,0.47693610204931014,0.0875349695906173
0.8990275608404292,0.00020740497133916888,0.5684545409301422,0.4884532438995208,0.48788398717190357,0.33129029110156705
0.8958266029241343,0.04821053587064451,0.4681204300587673,0.5375697895575071,0.5790249147922298,0.5218300200284578
0.8860518258797447,0.9210656529819974,0.6737334511117106,0.5774470277113118,0.4987890885200573,0.3223800904553937
0.8963186020112686,0.0008954339810654658,0.7245931534385965,0.5741660707957814,0.4766468483393114,0.15305597190022754
0.9102546243468415,0.028670693134130638,0.39257746121149556,0.4357115103874998,0.4106479685612078,0.1318423390034625
0.9370300445466643,0.9319712700339264,0.5989499856895871,0.6994257176524853,0.790507543246213,0.6386197692738762
0.9196381732014618,0.028708329941156765,0.43399596798924656,0.4466279384564339,0.4279890327775131,0.22610026965743488
0.8879190513309168,0.028720707821542363,0.6281518863339399,0.7835316435832387,0.5019604171778109,0.4370908734055044
0.9356607458824715,0.0002325632648058318,0.39806738998241326,0.4091891412351666,0.40335218314100385,0.1496417097469252
0.9255065960480025,0.028769313644519956,0.6141427944170459,0.5110735822817154,0.49777278675051945,0.10763188013008951
0.9342025317206037,0.8492792803037431,0.6184604730640264,0.8124978755901189,0.8470477474925782,0.773404915231956
0.9067454260386071,0.06214430575739495,0.42452354523467983,0.2272904497426091,0.589884841592105,0.46666292202795995
0.9046825864925503,0.02857951947860745,0.5702625478006267,0.7687659568832012,0.5484961531965603,0.14192630703389525
0.9025960361471137,0.9384299071326881,0.6116260301190047,0.6776499395886754,0.38057203127307404,0.6137706011834789
0.8944335934605615,0.0016162694054722912,0.5962735956242577,0.5562933082194156,0.4331729739799397,0.10266395585810145
0.8136763890823624,8.805402713332015e-05,0.5467543967408403,0.5709816507774776,0.509152183505884,0.5634928642355372
0.9099286008553671,6.269446731892395e-05,0.634755428759139,0.4484392048539679,0.6704655468270853,0.558977786403333
0.9153880124126035,0.0018024407771255965,0.6067399753085201,0.5576888301962722,0.5424038670956598,0.319376010932133
0.9347004585075831,0.02676007169509839,0.5945204023312362,0.5016804721297206,0.45390288596654904,0.3463613440665342
0.9012208097830757,0.9541416639353145,0.5600595066091849,0.6224042411421611,0.6963015158869085,0.540423844963719
0.9053227780758093,0.003009435064482215,0.6282886321149213,0.4771670832620687,0.44433925476185054,0.046915388003934466
0.8946410629551362,0.0008259970910974762,0.5962432555015947,0.6311919673247414,0.5677253893640006,0.41969854834291226
0.9232244316076812,0.026751618508493592,0.6188629820326756,0.5896755746376862,0.5292155485980369,0.16041755654829584
0.8823825796756956,0.028707726142113563,0.7844432297833477,0.8605583509929067,0.4844027146016619,0.3426031668106934
0.8657624948503108,0.0009263283654425277,0.6353785772095452,0.5364182909568586,0.5084621145533565,0.15387319269721222
0.8762059164372152,0.02022304135389457,0.6176240207956813,0.5559486137759728,0.5073165117749114,0.15113078695801072
0.9301242742272502,1.26797799071981e-05,0.6620437320211123,0.5367206087928735,0.49042231917424395,0.3287231838580408
0.9358445045776662,0.02860296700811838,0.5617394897295368,0.48492245940503603,0.46778616439440546,0.09697871126119234
0.87167418990572,0.027936473497599545,0.6098173298237417,0.40057516445600067,0.5366478496228628,0.09424802884758349
0.9396085939792352,0.02864956016761864,0.46651148551076815,0.4316036913178589,0.4239625159686789,0.11934989106943802
0.9218906991425582,0.02870903437337383,0.3830769545492137,0.3819668040810733,0.3980288870112793,0.21378585373277492
0.892886463801019,0.24941227710632527,0.6243389649374853,0.43661433826026175,0.5844625923905696,0.50079721915778
0.9264431726235111,0.27969551621849514,0.6093061909699811,0.5461173661767882,0.6883950984865148,0.6241399220443979
0.8878360635330869,0.9331119470597049,0.6512057128805433,0.6348043400423518,0.5793611804970275,0.47478967982124354
0.8914815989377561,0.028696354593466634,0.676895513669765,0.7145456963214234,0.53623126760036,0.3597479495245817
0.9292173361509666,0.00021827335411676727,0.6098887736002977,0.5623223279158057,0.4395726375922854,0.3115046587558391
0.908085086203575,0.3827257722866504,0.5375983079240559,0.5405402962503468,0.6886333843171222,0.4971903712528534
0.9059333311598434,0.0004778063095188617,0.5845286519484965,0.46822412383769574,0.4510318228997531,0.34434971623859356
0.8855301882933856,0.028698367256943965,0.6099077193015146,0.7434835588937267,0.5749878242378613,0.44367274909073023
0.8544441447662856,0.027147911947180466,0.6222185948295469,0.790203517150992,0.45313787194429006,0.4422224821699093
0.9369589121485243,0.0005278209969305876,0.6189942422802547,0.713770952150996,0.7231030059094828,0.582207372592639
0.8751863520638768,0.0006277497385801725,0.5372173939423381,0.3569843070663331,0.4713557240531072,0.07453458584902578
0.8802663908310339,0.0002300474354591655,0.6071496271096123,0.391421850087608,0.399225113883381,0.25942018010583556
0.895376097735915,0.00022068855028956692,0.6103234277827216,0.44344365555388876,0.4841671233835871,0.1330617907439185
0.9130524986736771,0.001096096529755569,0.6438300899768737,0.5043651559986941,0.4448947859288479,0.21783207769761445
0.8924655971120247,0.9791692349091247,0.6978412218597956,0.7640091897209013,0.8208993380517625,0.7529576596631669
0.8734993286879925,0.0009912367625865182,0.6219366177293972,0.5762050117507981,0.572003608454263,0.3480755534617861
0.8532669035770705,0.0008474319571310729,0.6174723529422677,0.4777276901351235,0.601337723651282,0.19516340844112592
0.8576296906629836,0.02435966859885715,0.6244490326718,0.7325408000591656,0.4223155194421563,0.3732526532180242
0.9154176509118285,0.028723123017715162,0.6304976850490718,0.5206178170236861,0.510265180416389,0.09658840013410575
0.8594323041858453,0.028705009046419164,0.633769478431678,0.9397242976355771,0.523040197622583,0.11120615106883491
0.9246945011692388,3.542287720106134e-05,0.30129675974949643,0.3884220069658749,0.6061415850435069,0.483133903219439
0.8262929054324405,0.7159010779926217,0.5923403480146181,0.5240461490399215,0.4873897032207458,0.3656019392024849
0.9113571765180098,0.0005345634195796532,0.5384984073716419,0.5737133371413436,0.5035406229130237,0.14771151342596225
0.8928094037030341,0.029255271241122014,0.6354611250898097,0.6443431714579749,0.4977042351994058,0.27115162089159406
0.9127798244808075,0.0005524761245279173,0.5494163273974967,0.46330493362559344,0.3864301338628804,0.09429033367335166
0.8833369393507391,0.0006930606684196294,0.607954823402477,0.5912679027631875,0.5093403414204912,0.2469550181889652
0.9440365857634433,0.6802077994533807,0.5925522243048253,0.4441552213064084,0.6597527579153792,0.6908858439344119
0.8906517209594575,0.026492991251656297,0.6073733086543813,0.5423693619378283,0.4066968471337643,0.32075557272483696
0.9174212134594353,0.007392714218591958,0.5160385124602402,0.47113755354421116,0.4844738748446969,0.1449933341948037
0.8939712328726522,0.02864935890127091,0.6023869691452097,0.6529630062442239,0.5026798037053891,0.3323424017768149
0.9148011701279494,3.32089473759951e-06,0.6810414495084309,0.5128783397925076,0.4760512931427472,0.43621579166528035
0.8635307158586718,0.02898185090772632,0.6268860291532201,0.6729825640212206,0.607224773643711,0.2268119547391238
0.9363187205652654,0.7562128154132989,0.6442752733966388,0.5375944125229007,0.6655792285192293,0.5507870486830229
0.9337460988325395,0.01845954561505537,0.34678863179298214,0.37484762550827216,0.3792654373852711,0.1549685393396736
0.9103850337434313,0.00020800877038236882,0.5841412627885731,0.4403794357261596,0.5171012084555484,0.4997572392062267
0.8246538964253005,0.9096066541069756,0.549152871695558,0.5364313776447354,0.4811434413157092,0.16303322759311703
0.9327621006582711,0.020145553810017248,0.6109483012216695,0.5556760356641407,0.4133871030541711,0.2933290176830799
0.9166269016802064,0.021063026456159508,0.6024046598338417,0.6285546988217074,0.5080446426076063,0.2249478749972664
0.9124419455896431,0.02750365021679908,0.5812263168602197,0.53649262919975,0.4491050633773649,0.16537407565255577
0.9195788962030119,0.023251697354585314,0.4079763781933131,0.4665243160777811,0.48592482467765197,0.36478224399773346
0.9022700126556392,0.0007834292585518826,0.597904489203122,0.6428479347166286,0.5220243071408521,0.11979943327590911
0.906217860752403,0.0002317581994148986,0.648059364375833,0.48980414234056946,0.5221957675829804,0.18008089151094636
0.9383519216120972,0.028703700815158897,0.6125983636789856,0.4915024796623031,0.45985841766324764,0.27954216932013154
0.8729136719433075,0.0030841048794912713,0.620263150384681,0.6923136251923762,0.5039162292720755,0.3521805508019401
0.8980376349663158,0.028715474896501295,0.6492222090548783,0.7722415901679542,0.7032446511265655,0.3753205629366705
0.882086194683446,0.028684580512124237,0.661840711678162,0.6216160320338211,0.42461148058860665,0.3085972660742991
0.9117721155071592,0.028576701749739183,0.600829371579529,0.6048005915730511,0.33647147333555205,0.10857706503211995
0.8850915385048562,0.028490962285604795,0.6136965932062066,0.7224605362281957,0.581282677790414,0.2862215389358532
0.9014757008764104,0.00348925403747841,0.6068496548172257,0.42077384065781015,0.7309224863246038,0.5871207345657171
